week_end,pathogen,geography,percent_visits,as_of
2022-12-17,Influenza,Utah,6.5,2024-10-18
2022-12-17,Influenza,Vermont,9.6,2024-10-18
2022-12-17,Influenza,Virginia,3.6,2024-10-18
2022-12-17,Influenza,Washington,7.5,2024-10-18
2022-12-17,Influenza,West Virginia,6.3,2024-10-18
2022-12-17,Influenza,Wisconsin,6.6,2024-10-18
2022-12-17,Influenza,Wyoming,5.5,2024-10-18
2022-12-17,RSV,Alabama,0.3,2024-10-18
2022-12-17,RSV,Alaska,1.9,2024-10-18
2022-12-17,RSV,Arizona,0.8,2024-10-18
2022-12-17,RSV,Arkansas,0.3,2024-10-18
2022-12-17,RSV,California,0.7,2024-10-18
2022-12-17,RSV,Colorado,1.3,2024-10-18
2022-12-17,RSV,Connecticut,0.2,2024-10-18
2022-12-17,RSV,Delaware,0.5,2024-10-18
2022-12-17,RSV,District of Columbia,0.6,2024-10-18
2022-12-17,RSV,Florida,0.3,2024-10-18
2022-12-17,RSV,Georgia,0.2,2024-10-18
2022-12-17,RSV,Hawaii,0.3,2024-10-18
2022-12-17,RSV,Idaho,2.2,2024-10-18
2022-12-17,RSV,Illinois,0.5,2024-10-18
2022-12-17,RSV,Indiana,0.4,2024-10-18
2022-12-17,RSV,Iowa,1.3,2024-10-18
2022-12-17,RSV,Kansas,0.8,2024-10-18
2022-12-17,RSV,Kentucky,0.5,2024-10-18
2022-12-17,RSV,Louisiana,0.2,2024-10-18
2022-12-17,RSV,Maine,0.6,2024-10-18
2022-12-17,RSV,Maryland,0.6,2024-10-18
2022-12-17,RSV,Massachusetts,0.6,2024-10-18
2022-12-17,RSV,Michigan,0.9,2024-10-18
2022-12-17,RSV,Minnesota,1.4,2024-10-18
2022-12-17,RSV,Mississippi,0.1,2024-10-18
2022-12-17,RSV,Montana,2.0,2024-10-18
2022-12-17,RSV,United States,0.5,2024-10-18
2022-12-17,RSV,Nebraska,0.7,2024-10-18
2022-12-17,RSV,Nevada,0.8,2024-10-18
2022-12-17,RSV,New Jersey,0.4,2024-10-18
2022-12-17,RSV,New Mexico,1.5,2024-10-18
2022-12-17,RSV,New York,0.3,2024-10-18
2022-12-17,RSV,North Carolina,0.4,2024-10-18
2022-12-17,RSV,North Dakota,3.1,2024-10-18
2022-12-17,RSV,Ohio,0.4,2024-10-18
2022-12-17,RSV,Oklahoma,0.4,2024-10-18
2022-12-17,RSV,Oregon,1.4,2024-10-18
2022-12-17,RSV,Pennsylvania,0.3,2024-10-18
2022-12-17,RSV,Rhode Island,0.3,2024-10-18
2022-12-17,RSV,South Carolina,0.2,2024-10-18
2022-12-17,RSV,Tennessee,0.3,2024-10-18
2022-12-17,RSV,Texas,0.5,2024-10-18
2022-12-17,RSV,Utah,2.2,2024-10-18
2022-12-17,RSV,Vermont,1.6,2024-10-18
2022-12-17,RSV,Virginia,0.4,2024-10-18
2022-12-17,RSV,Washington,1.1,2024-10-18
2022-12-17,RSV,West Virginia,0.8,2024-10-18
2022-12-17,RSV,Wisconsin,0.8,2024-10-18
2022-12-17,RSV,Wyoming,3.2,2024-10-18
2022-12-24,COVID-19,Alabama,3.6,2024-10-18
2022-12-24,COVID-19,Alaska,1.8,2024-10-18
2022-12-24,COVID-19,Arizona,3.8,2024-10-18
2022-12-24,COVID-19,Arkansas,2.6,2024-10-18
2022-12-24,COVID-19,California,3.2,2024-10-18
2022-12-24,COVID-19,Colorado,2.2,2024-10-18
2022-12-24,COVID-19,Connecticut,4.7,2024-10-18
2022-12-24,COVID-19,Delaware,3.3,2024-10-18
2022-12-24,COVID-19,District of Columbia,4.6,2024-10-18
2022-12-24,COVID-19,Florida,2.7,2024-10-18
2022-12-24,COVID-19,Georgia,2.0,2024-10-18
2022-12-24,COVID-19,Hawaii,3.2,2024-10-18
2022-12-24,COVID-19,Idaho,2.3,2024-10-18
2022-12-24,COVID-19,Illinois,4.2,2024-10-18
2022-12-24,COVID-19,Indiana,3.7,2024-10-18
2022-12-24,COVID-19,Iowa,3.4,2024-10-18
2022-12-24,COVID-19,Kansas,3.1,2024-10-18
2022-12-24,COVID-19,Kentucky,3.3,2024-10-18
2022-12-24,COVID-19,Louisiana,2.9,2024-10-18
2022-12-24,COVID-19,Maine,2.3,2024-10-18
2022-12-24,COVID-19,Maryland,4.4,2024-10-18
2022-12-24,COVID-19,Massachusetts,4.5,2024-10-18
2022-12-24,COVID-19,Michigan,3.4,2024-10-18
2022-12-24,COVID-19,Minnesota,3.0,2024-10-18
2022-12-24,COVID-19,Mississippi,2.9,2024-10-18
2022-12-24,COVID-19,Montana,2.7,2024-10-18
2022-12-24,COVID-19,United States,3.3,2024-10-18
2022-12-24,COVID-19,Nebraska,2.7,2024-10-18
2022-12-24,COVID-19,Nevada,2.5,2024-10-18
2022-12-24,COVID-19,New Jersey,3.6,2024-10-18
2022-12-24,COVID-19,New Mexico,3.2,2024-10-18
2022-12-24,COVID-19,New York,3.2,2024-10-18
2022-12-24,COVID-19,North Carolina,4.8,2024-10-18
2022-12-24,COVID-19,North Dakota,2.9,2024-10-18
2022-12-24,COVID-19,Ohio,3.4,2024-10-18
2022-12-24,COVID-19,Oklahoma,3.0,2024-10-18
2022-12-24,COVID-19,Oregon,2.6,2024-10-18
2022-12-24,COVID-19,Pennsylvania,2.7,2024-10-18
2022-12-24,COVID-19,Rhode Island,3.3,2024-10-18
2022-12-24,COVID-19,South Carolina,4.7,2024-10-18
2022-12-24,COVID-19,Tennessee,3.2,2024-10-18
2022-12-24,COVID-19,Texas,3.2,2024-10-18
2022-12-24,COVID-19,Utah,3.2,2024-10-18
2022-12-24,COVID-19,Vermont,3.0,2024-10-18
2022-12-24,COVID-19,Virginia,4.9,2024-10-18
2022-12-24,COVID-19,Washington,3.1,2024-10-18
2022-12-24,COVID-19,West Virginia,4.1,2024-10-18
2022-12-24,COVID-19,Wisconsin,2.6,2024-10-18
2022-12-24,COVID-19,Wyoming,2.5,2024-10-18
2022-12-24,Influenza,Alabama,1.8,2024-10-18
2022-12-24,Influenza,Alaska,5.6,2024-10-18
2022-12-24,Influenza,Arizona,4.9,2024-10-18
2022-12-24,Influenza,Arkansas,2.8,2024-10-18
2022-12-24,Influenza,California,4.0,2024-10-18
2022-12-24,Influenza,Colorado,5.7,2024-10-18
2022-12-24,Influenza,Connecticut,5.0,2024-10-18
2022-12-24,Influenza,Delaware,5.4,2024-10-18
2022-12-24,Influenza,District of Columbia,2.0,2024-10-18
2022-12-24,Influenza,Florida,4.0,2024-10-18
2022-12-24,Influenza,Georgia,1.1,2024-10-18
2022-12-24,Influenza,Hawaii,4.1,2024-10-18
2022-12-24,Influenza,Idaho,8.4,2024-10-18
2022-12-24,Influenza,Illinois,4.9,2024-10-18
2022-12-24,Influenza,Indiana,8.1,2024-10-18
2022-12-24,Influenza,Iowa,7.7,2024-10-18
2022-12-24,Influenza,Kansas,6.2,2024-10-18
2022-12-24,Influenza,Kentucky,3.5,2024-10-18
2022-12-24,Influenza,Louisiana,2.7,2024-10-18
2022-12-24,Influenza,Maine,9.6,2024-10-18
2022-12-24,Influenza,Maryland,2.9,2024-10-18
2022-12-24,Influenza,Massachusetts,7.4,2024-10-18
2022-12-24,Influenza,Michigan,9.2,2024-10-18
2022-12-24,Influenza,Minnesota,4.2,2024-10-18
2022-12-24,Influenza,Mississippi,2.1,2024-10-18
2022-12-24,Influenza,Montana,6.4,2024-10-18
2022-12-24,Influenza,United States,4.6,2024-10-18
2022-12-24,Influenza,Nebraska,6.5,2024-10-18
2022-12-24,Influenza,Nevada,4.9,2024-10-18
2022-12-24,Influenza,New Jersey,4.0,2024-10-18
2022-12-24,Influenza,New Mexico,11.3,2024-10-18
2022-12-24,Influenza,New York,4.2,2024-10-18
2022-12-24,Influenza,North Carolina,3.4,2024-10-18
2022-12-24,Influenza,North Dakota,6.6,2024-10-18
2022-12-24,Influenza,Ohio,5.7,2024-10-18
2022-12-24,Influenza,Oklahoma,5.8,2024-10-18
2022-12-24,Influenza,Oregon,6.4,2024-10-18
2022-12-24,Influenza,Pennsylvania,4.8,2024-10-18
2022-12-24,Influenza,Rhode Island,6.1,2024-10-18
2022-12-24,Influenza,South Carolina,2.1,2024-10-18
2022-12-24,Influenza,Tennessee,2.9,2024-10-18
2022-12-24,Influenza,Texas,3.7,2024-10-18
2022-12-24,Influenza,Utah,7.5,2024-10-18
2022-12-24,Influenza,Vermont,9.1,2024-10-18
2022-12-24,Influenza,Virginia,3.0,2024-10-18
2022-12-24,Influenza,Washington,5.7,2024-10-18
2022-12-24,Influenza,West Virginia,5.4,2024-10-18
2022-12-24,Influenza,Wisconsin,5.8,2024-10-18
2022-12-24,Influenza,Wyoming,3.8,2024-10-18
2022-12-24,RSV,Alabama,0.3,2024-10-18
2022-12-24,RSV,Alaska,1.5,2024-10-18
2022-12-24,RSV,Arizona,0.7,2024-10-18
2022-12-24,RSV,Arkansas,0.3,2024-10-18
2022-12-24,RSV,California,0.7,2024-10-18
2022-12-24,RSV,Colorado,0.9,2024-10-18
2022-12-24,RSV,Connecticut,0.2,2024-10-18
2022-12-24,RSV,Delaware,0.4,2024-10-18
2022-12-24,RSV,District of Columbia,0.5,2024-10-18
2022-12-24,RSV,Florida,0.3,2024-10-18
2022-12-24,RSV,Georgia,0.1,2024-10-18
2022-12-24,RSV,Hawaii,0.1,2024-10-18
2022-12-24,RSV,Idaho,1.8,2024-10-18
2022-12-24,RSV,Illinois,0.4,2024-10-18
2022-12-24,RSV,Indiana,0.3,2024-10-18
2022-12-24,RSV,Iowa,1.1,2024-10-18
2022-12-24,RSV,Kansas,0.8,2024-10-18
2022-12-24,RSV,Kentucky,0.5,2024-10-18
2022-12-24,RSV,Louisiana,0.3,2024-10-18
2022-12-24,RSV,Maine,0.4,2024-10-18
2022-12-24,RSV,Maryland,0.4,2024-10-18
2022-12-24,RSV,Massachusetts,0.4,2024-10-18
2022-12-24,RSV,Michigan,0.6,2024-10-18
2022-12-24,RSV,Minnesota,1.3,2024-10-18
2022-12-24,RSV,Mississippi,0.1,2024-10-18
2022-12-24,RSV,Montana,2.1,2024-10-18
2022-12-24,RSV,United States,0.5,2024-10-18
2022-12-24,RSV,Nebraska,0.6,2024-10-18
2022-12-24,RSV,Nevada,0.9,2024-10-18
2022-12-24,RSV,New Jersey,0.3,2024-10-18
2022-12-24,RSV,New Mexico,1.2,2024-10-18
2022-12-24,RSV,New York,0.2,2024-10-18
2022-12-24,RSV,North Carolina,0.4,2024-10-18
2022-12-24,RSV,North Dakota,2.1,2024-10-18
2022-12-24,RSV,Ohio,0.3,2024-10-18
2022-12-24,RSV,Oklahoma,0.4,2024-10-18
2022-12-24,RSV,Oregon,1.2,2024-10-18
2022-12-24,RSV,Pennsylvania,0.3,2024-10-18
2022-12-24,RSV,Rhode Island,0.2,2024-10-18
2022-12-24,RSV,South Carolina,0.2,2024-10-18
2022-12-24,RSV,Tennessee,0.3,2024-10-18
2022-12-24,RSV,Texas,0.5,2024-10-18
2022-12-24,RSV,Utah,1.9,2024-10-18
2022-12-24,RSV,Vermont,1.3,2024-10-18
2022-12-24,RSV,Virginia,0.3,2024-10-18
2022-12-24,RSV,Washington,1.0,2024-10-18
2022-12-24,RSV,West Virginia,0.6,2024-10-18
2022-12-24,RSV,Wisconsin,0.5,2024-10-18
2022-12-24,RSV,Wyoming,2.5,2024-10-18
2022-12-31,COVID-19,Alabama,4.8,2024-10-18
2022-12-31,COVID-19,Alaska,2.4,2024-10-18
2022-12-31,COVID-19,Arizona,3.6,2024-10-18
2022-12-31,COVID-19,Arkansas,3.3,2024-10-18
2022-12-31,COVID-19,California,3.6,2024-10-18
2022-12-31,COVID-19,Colorado,2.2,2024-10-18
2022-12-31,COVID-19,Connecticut,5.5,2024-10-18
2022-12-31,COVID-19,Delaware,4.4,2024-10-18
2022-12-31,COVID-19,District of Columbia,5.3,2024-10-18
2022-12-31,COVID-19,Florida,3.7,2024-10-18
2022-12-31,COVID-19,Georgia,2.7,2024-10-18
2022-12-31,COVID-19,Hawaii,3.4,2024-10-18
2022-12-31,COVID-19,Idaho,2.2,2024-10-18
2022-12-31,COVID-19,Illinois,4.0,2024-10-18
2022-12-31,COVID-19,Indiana,3.7,2024-10-18
2022-12-31,COVID-19,Iowa,3.3,2024-10-18
2022-12-31,COVID-19,Kansas,3.1,2024-10-18
2022-12-31,COVID-19,Kentucky,3.7,2024-10-18
2022-12-31,COVID-19,Louisiana,4.0,2024-10-18
2022-12-31,COVID-19,Maine,2.4,2024-10-18
2022-12-31,COVID-19,Maryland,4.8,2024-10-18
2022-12-31,COVID-19,Massachusetts,5.4,2024-10-18
2022-12-31,COVID-19,Michigan,3.5,2024-10-18
2022-12-31,COVID-19,Minnesota,2.9,2024-10-18
2022-12-31,COVID-19,Mississippi,4.7,2024-10-18
2022-12-31,COVID-19,Montana,2.9,2024-10-18
2022-12-31,COVID-19,United States,3.8,2024-10-18
2022-12-31,COVID-19,Nebraska,2.2,2024-10-18
2022-12-31,COVID-19,Nevada,2.6,2024-10-18
2022-12-31,COVID-19,New Jersey,4.3,2024-10-18
2022-12-31,COVID-19,New Mexico,3.4,2024-10-18
2022-12-31,COVID-19,New York,3.5,2024-10-18
2022-12-31,COVID-19,North Carolina,6.1,2024-10-18
2022-12-31,COVID-19,North Dakota,3.0,2024-10-18
2022-12-31,COVID-19,Ohio,3.3,2024-10-18
2022-12-31,COVID-19,Oklahoma,3.8,2024-10-18
2022-12-31,COVID-19,Oregon,2.6,2024-10-18
2022-12-31,COVID-19,Pennsylvania,3.2,2024-10-18
2022-12-31,COVID-19,Rhode Island,4.1,2024-10-18
2022-12-31,COVID-19,South Carolina,5.8,2024-10-18
2022-12-31,COVID-19,Tennessee,3.8,2024-10-18
2022-12-31,COVID-19,Texas,4.1,2024-10-18
2022-12-31,COVID-19,Utah,3.5,2024-10-18
2022-12-31,COVID-19,Vermont,2.8,2024-10-18
2022-12-31,COVID-19,Virginia,6.0,2024-10-18
2022-12-31,COVID-19,Washington,3.0,2024-10-18
2022-12-31,COVID-19,West Virginia,4.9,2024-10-18
2022-12-31,COVID-19,Wisconsin,2.8,2024-10-18
2022-12-31,COVID-19,Wyoming,2.0,2024-10-18
2022-12-31,Influenza,Alabama,1.8,2024-10-18
2022-12-31,Influenza,Alaska,4.6,2024-10-18
2022-12-31,Influenza,Arizona,4.0,2024-10-18
2022-12-31,Influenza,Arkansas,2.6,2024-10-18
2022-12-31,Influenza,California,2.9,2024-10-18
2022-12-31,Influenza,Colorado,4.3,2024-10-18
2022-12-31,Influenza,Connecticut,3.5,2024-10-18
2022-12-31,Influenza,Delaware,4.4,2024-10-18
2022-12-31,Influenza,District of Columbia,1.5,2024-10-18
2022-12-31,Influenza,Florida,3.7,2024-10-18
2022-12-31,Influenza,Georgia,1.3,2024-10-18
2022-12-31,Influenza,Hawaii,4.4,2024-10-18
2022-12-31,Influenza,Idaho,6.3,2024-10-18
2022-12-31,Influenza,Illinois,3.4,2024-10-18
2022-12-31,Influenza,Indiana,5.8,2024-10-18
2022-12-31,Influenza,Iowa,5.8,2024-10-18
2022-12-31,Influenza,Kansas,4.4,2024-10-18
2022-12-31,Influenza,Kentucky,2.4,2024-10-18
2022-12-31,Influenza,Louisiana,2.6,2024-10-18
2022-12-31,Influenza,Maine,7.3,2024-10-18
2022-12-31,Influenza,Maryland,2.2,2024-10-18
2022-12-31,Influenza,Massachusetts,6.0,2024-10-18
2022-12-31,Influenza,Michigan,7.4,2024-10-18
2022-12-31,Influenza,Minnesota,3.0,2024-10-18
2022-12-31,Influenza,Mississippi,2.1,2024-10-18
2022-12-31,Influenza,Montana,5.3,2024-10-18
2022-12-31,Influenza,United States,3.6,2024-10-18
2022-12-31,Influenza,Nebraska,4.2,2024-10-18
2022-12-31,Influenza,Nevada,3.1,2024-10-18
2022-12-31,Influenza,New Jersey,3.1,2024-10-18
2022-12-31,Influenza,New Mexico,7.8,2024-10-18
2022-12-31,Influenza,New York,3.3,2024-10-18
2022-12-31,Influenza,North Carolina,3.5,2024-10-18
2022-12-31,Influenza,North Dakota,7.2,2024-10-18
2022-12-31,Influenza,Ohio,4.0,2024-10-18
2022-12-31,Influenza,Oklahoma,4.7,2024-10-18
2022-12-31,Influenza,Oregon,4.2,2024-10-18
2022-12-31,Influenza,Pennsylvania,3.9,2024-10-18
2022-12-31,Influenza,Rhode Island,4.9,2024-10-18
2022-12-31,Influenza,South Carolina,2.2,2024-10-18
2022-12-31,Influenza,Tennessee,2.3,2024-10-18
2022-12-31,Influenza,Texas,3.1,2024-10-18
2022-12-31,Influenza,Utah,6.3,2024-10-18
2022-12-31,Influenza,Vermont,7.2,2024-10-18
2022-12-31,Influenza,Virginia,2.3,2024-10-18
2022-12-31,Influenza,Washington,3.7,2024-10-18
2022-12-31,Influenza,West Virginia,4.2,2024-10-18
2022-12-31,Influenza,Wisconsin,4.5,2024-10-18
2022-12-31,Influenza,Wyoming,4.0,2024-10-18
2022-12-31,RSV,Alabama,0.2,2024-10-18
2022-12-31,RSV,Alaska,1.4,2024-10-18
2022-12-31,RSV,Arizona,0.6,2024-10-18
2022-12-31,RSV,Arkansas,0.2,2024-10-18
2022-12-31,RSV,California,0.6,2024-10-18
2022-12-31,RSV,Colorado,0.9,2024-10-18
2022-12-31,RSV,Connecticut,0.1,2024-10-18
2022-12-31,RSV,Delaware,0.3,2024-10-18
2022-12-31,RSV,District of Columbia,0.5,2024-10-18
2022-12-31,RSV,Florida,0.2,2024-10-18
2022-12-31,RSV,Georgia,0.1,2024-10-18
2022-12-31,RSV,Hawaii,0.1,2024-10-18
2022-12-31,RSV,Idaho,1.5,2024-10-18
2022-12-31,RSV,Illinois,0.3,2024-10-18
2022-12-31,RSV,Indiana,0.3,2024-10-18
2022-12-31,RSV,Iowa,0.7,2024-10-18
2022-12-31,RSV,Kansas,0.6,2024-10-18
2022-12-31,RSV,Kentucky,0.5,2024-10-18
2022-12-31,RSV,Louisiana,0.2,2024-10-18
2022-12-31,RSV,Maine,0.4,2024-10-18
2022-12-31,RSV,Maryland,0.3,2024-10-18
2022-12-31,RSV,Massachusetts,0.3,2024-10-18
2022-12-31,RSV,Michigan,0.4,2024-10-18
2022-12-31,RSV,Minnesota,1.2,2024-10-18
2022-12-31,RSV,Mississippi,0.1,2024-10-18
2022-12-31,RSV,Montana,1.8,2024-10-18
2022-12-31,RSV,United States,0.4,2024-10-18
2022-12-31,RSV,Nebraska,0.6,2024-10-18
2022-12-31,RSV,Nevada,0.7,2024-10-18
2022-12-31,RSV,New Jersey,0.3,2024-10-18
2022-12-31,RSV,New Mexico,1.0,2024-10-18
2022-12-31,RSV,New York,0.2,2024-10-18
2022-12-31,RSV,North Carolina,0.4,2024-10-18
2022-12-31,RSV,North Dakota,1.3,2024-10-18
2022-12-31,RSV,Ohio,0.3,2024-10-18
2022-12-31,RSV,Oklahoma,0.4,2024-10-18
2022-12-31,RSV,Oregon,1.2,2024-10-18
2022-12-31,RSV,Pennsylvania,0.3,2024-10-18
2022-12-31,RSV,Rhode Island,0.1,2024-10-18
2022-12-31,RSV,South Carolina,0.2,2024-10-18
2022-12-31,RSV,Tennessee,0.3,2024-10-18
2022-12-31,RSV,Texas,0.4,2024-10-18
2022-12-31,RSV,Utah,1.8,2024-10-18
2022-12-31,RSV,Vermont,1.1,2024-10-18
2022-12-31,RSV,Virginia,0.2,2024-10-18
2022-12-31,RSV,Washington,1.0,2024-10-18
2022-12-31,RSV,West Virginia,0.6,2024-10-18
2022-12-31,RSV,Wisconsin,0.5,2024-10-18
2022-12-31,RSV,Wyoming,2.7,2024-10-18
2023-01-07,COVID-19,Alabama,4.2,2024-10-18
2023-01-07,COVID-19,Alaska,2.1,2024-10-18
2023-01-07,COVID-19,Arizona,2.7,2024-10-18
2023-01-07,COVID-19,Arkansas,2.8,2024-10-18
2023-01-07,COVID-19,California,2.8,2024-10-18
2023-01-07,COVID-19,Colorado,1.7,2024-10-18
2023-01-07,COVID-19,Connecticut,4.7,2024-10-18
2023-01-07,COVID-19,Delaware,4.1,2024-10-18
2023-01-07,COVID-19,District of Columbia,4.1,2024-10-18
2023-01-07,COVID-19,Florida,3.4,2024-10-18
2023-01-07,COVID-19,Georgia,3.2,2024-10-18
2023-01-07,COVID-19,Hawaii,3.1,2024-10-18
2023-01-07,COVID-19,Idaho,1.9,2024-10-18
2023-01-07,COVID-19,Illinois,3.2,2024-10-18
2023-01-07,COVID-19,Indiana,3.0,2024-10-18
2023-01-07,COVID-19,Iowa,3.1,2024-10-18
2023-01-07,COVID-19,Kansas,2.5,2024-10-18
2023-01-07,COVID-19,Kentucky,2.9,2024-10-18
2023-01-07,COVID-19,Louisiana,3.9,2024-10-18
2023-01-07,COVID-19,Maine,3.1,2024-10-18
2023-01-07,COVID-19,Maryland,4.2,2024-10-18
2023-01-07,COVID-19,Massachusetts,4.9,2024-10-18
2023-01-07,COVID-19,Michigan,2.8,2024-10-18
2023-01-07,COVID-19,Minnesota,2.3,2024-10-18
2023-01-07,COVID-19,Mississippi,3.7,2024-10-18
2023-01-07,COVID-19,Montana,1.8,2024-10-18
2023-01-07,COVID-19,United States,3.3,2024-10-18
2023-01-07,COVID-19,Nebraska,2.0,2024-10-18
2023-01-07,COVID-19,Nevada,2.1,2024-10-18
2023-01-07,COVID-19,New Jersey,4.0,2024-10-18
2023-01-07,COVID-19,New Mexico,2.8,2024-10-18
2023-01-07,COVID-19,New York,3.2,2024-10-18
2023-01-07,COVID-19,North Carolina,5.4,2024-10-18
2023-01-07,COVID-19,North Dakota,2.1,2024-10-18
2023-01-07,COVID-19,Ohio,2.6,2024-10-18
2023-01-07,COVID-19,Oklahoma,3.4,2024-10-18
2023-01-07,COVID-19,Oregon,2.3,2024-10-18
2023-01-07,COVID-19,Pennsylvania,2.7,2024-10-18
2023-01-07,COVID-19,Rhode Island,3.6,2024-10-18
2023-01-07,COVID-19,South Carolina,4.9,2024-10-18
2023-01-07,COVID-19,Tennessee,3.3,2024-10-18
2023-01-07,COVID-19,Texas,3.6,2024-10-18
2023-01-07,COVID-19,Utah,2.7,2024-10-18
2023-01-07,COVID-19,Vermont,2.8,2024-10-18
2023-01-07,COVID-19,Virginia,5.1,2024-10-18
2023-01-07,COVID-19,Washington,2.9,2024-10-18
2023-01-07,COVID-19,West Virginia,4.3,2024-10-18
2023-01-07,COVID-19,Wisconsin,2.3,2024-10-18
2023-01-07,COVID-19,Wyoming,1.9,2024-10-18
2023-01-07,Influenza,Alabama,1.2,2024-10-18
2023-01-07,Influenza,Alaska,2.6,2024-10-18
2023-01-07,Influenza,Arizona,1.9,2024-10-18
2023-01-07,Influenza,Arkansas,1.4,2024-10-18
2023-01-07,Influenza,California,1.4,2024-10-18
2023-01-07,Influenza,Colorado,2.4,2024-10-18
2023-01-07,Influenza,Connecticut,1.9,2024-10-18
2023-01-07,Influenza,Delaware,2.3,2024-10-18
2023-01-07,Influenza,District of Columbia,1.0,2024-10-18
2023-01-07,Influenza,Florida,2.7,2024-10-18
2023-01-07,Influenza,Georgia,1.2,2024-10-18
2023-01-07,Influenza,Hawaii,3.4,2024-10-18
2023-01-07,Influenza,Idaho,2.8,2024-10-18
2023-01-07,Influenza,Illinois,1.7,2024-10-18
2023-01-07,Influenza,Indiana,2.7,2024-10-18
2023-01-07,Influenza,Iowa,2.9,2024-10-18
2023-01-07,Influenza,Kansas,2.3,2024-10-18
2023-01-07,Influenza,Kentucky,1.1,2024-10-18
2023-01-07,Influenza,Louisiana,1.6,2024-10-18
2023-01-07,Influenza,Maine,4.1,2024-10-18
2023-01-07,Influenza,Maryland,1.2,2024-10-18
2023-01-07,Influenza,Massachusetts,3.1,2024-10-18
2023-01-07,Influenza,Michigan,3.4,2024-10-18
2023-01-07,Influenza,Minnesota,1.5,2024-10-18
2023-01-07,Influenza,Mississippi,1.3,2024-10-18
2023-01-07,Influenza,Montana,2.7,2024-10-18
2023-01-07,Influenza,United States,2.0,2024-10-18
2023-01-07,Influenza,Nebraska,2.2,2024-10-18
2023-01-07,Influenza,Nevada,1.5,2024-10-18
2023-01-07,Influenza,New Jersey,1.7,2024-10-18
2023-01-07,Influenza,New Mexico,3.8,2024-10-18
2023-01-07,Influenza,New York,1.7,2024-10-18
2023-01-07,Influenza,North Carolina,2.2,2024-10-18
2023-01-07,Influenza,North Dakota,4.4,2024-10-18
2023-01-07,Influenza,Ohio,1.8,2024-10-18
2023-01-07,Influenza,Oklahoma,2.4,2024-10-18
2023-01-07,Influenza,Oregon,1.6,2024-10-18
2023-01-07,Influenza,Pennsylvania,2.0,2024-10-18
2023-01-07,Influenza,Rhode Island,2.3,2024-10-18
2023-01-07,Influenza,South Carolina,1.7,2024-10-18
2023-01-07,Influenza,Tennessee,1.3,2024-10-18
2023-01-07,Influenza,Texas,1.8,2024-10-18
2023-01-07,Influenza,Utah,3.4,2024-10-18
2023-01-07,Influenza,Vermont,3.2,2024-10-18
2023-01-07,Influenza,Virginia,1.4,2024-10-18
2023-01-07,Influenza,Washington,1.8,2024-10-18
2023-01-07,Influenza,West Virginia,2.1,2024-10-18
2023-01-07,Influenza,Wisconsin,2.4,2024-10-18
2023-01-07,Influenza,Wyoming,2.3,2024-10-18
2023-01-07,RSV,Alabama,0.2,2024-10-18
2023-01-07,RSV,Alaska,1.5,2024-10-18
2023-01-07,RSV,Arizona,0.6,2024-10-18
2023-01-07,RSV,Arkansas,0.2,2024-10-18
2023-01-07,RSV,California,0.5,2024-10-18
2023-01-07,RSV,Colorado,0.7,2024-10-18
2023-01-07,RSV,Connecticut,0.1,2024-10-18
2023-01-07,RSV,Delaware,0.4,2024-10-18
2023-01-07,RSV,District of Columbia,0.5,2024-10-18
2023-01-07,RSV,Florida,0.2,2024-10-18
2023-01-07,RSV,Georgia,0.2,2024-10-18
2023-01-07,RSV,Hawaii,0.1,2024-10-18
2023-01-07,RSV,Idaho,1.2,2024-10-18
2023-01-07,RSV,Illinois,0.3,2024-10-18
2023-01-07,RSV,Indiana,0.2,2024-10-18
2023-01-07,RSV,Iowa,0.7,2024-10-18
2023-01-07,RSV,Kansas,0.5,2024-10-18
2023-01-07,RSV,Kentucky,0.4,2024-10-18
2023-01-07,RSV,Louisiana,0.2,2024-10-18
2023-01-07,RSV,Maine,0.4,2024-10-18
2023-01-07,RSV,Maryland,0.4,2024-10-18
2023-01-07,RSV,Massachusetts,0.3,2024-10-18
2023-01-07,RSV,Michigan,0.4,2024-10-18
2023-01-07,RSV,Minnesota,1.0,2024-10-18
2023-01-07,RSV,Mississippi,0.1,2024-10-18
2023-01-07,RSV,Montana,1.4,2024-10-18
2023-01-07,RSV,United States,0.3,2024-10-18
2023-01-07,RSV,Nebraska,0.3,2024-10-18
2023-01-07,RSV,Nevada,0.7,2024-10-18
2023-01-07,RSV,New Jersey,0.2,2024-10-18
2023-01-07,RSV,New Mexico,0.9,2024-10-18
2023-01-07,RSV,New York,0.2,2024-10-18
2023-01-07,RSV,North Carolina,0.3,2024-10-18
2023-01-07,RSV,North Dakota,1.3,2024-10-18
2023-01-07,RSV,Ohio,0.2,2024-10-18
2023-01-07,RSV,Oklahoma,0.4,2024-10-18
2023-01-07,RSV,Oregon,1.0,2024-10-18
2023-01-07,RSV,Pennsylvania,0.2,2024-10-18
2023-01-07,RSV,Rhode Island,0.2,2024-10-18
2023-01-07,RSV,South Carolina,0.1,2024-10-18
2023-01-07,RSV,Tennessee,0.3,2024-10-18
2023-01-07,RSV,Texas,0.3,2024-10-18
2023-01-07,RSV,Utah,1.4,2024-10-18
2023-01-07,RSV,Vermont,1.0,2024-10-18
2023-01-07,RSV,Virginia,0.2,2024-10-18
2023-01-07,RSV,Washington,0.7,2024-10-18
2023-01-07,RSV,West Virginia,0.4,2024-10-18
